序号,院系名称,专业名称,班级名称,学号,姓名（可能有重名）,实验项目名称,上课周次,上课星期,开始节次,结束节次,上课教师,实验人数,课时
15989,学院001,专业068,班级139,S000002670,学生2646,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15990,学院001,专业068,班级105,S000002680,学生2656,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15991,学院006,专业014,班级024,S000000405,学生405,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15992,学院006,专业014,班级023,S000000401,学生401,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15993,学院006,专业022,班级037,S000001473,学生1465,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15994,学院010,专业024,班级039,S000000702,学生702,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15995,学院006,专业022,班级054,S000001972,学生1959,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15996,学院008,专业019,班级032,S000000597,学生597,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15997,学院011,专业028,班级080,S000001395,学生1389,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15998,学院008,专业021,班级034,S000000666,学生666,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
15999,学院014,专业072,班级119,S000002802,学生2777,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
16000,学院013,专业085,班级156,S000002489,学生2467,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
16001,学院010,专业049,班级072,S000001157,学生1152,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
16002,学院013,专业085,班级155,S000002493,学生2471,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
16003,学院017,专业080,班级131,S000002131,学生2116,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
16004,学院017,专业080,班级132,S000002154,学生2137,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
16005,学院008,专业019,班级036,S000000641,学生641,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
16006,学院015,专业057,班级084,S000001212,学生1206,声速测量实验 大物2,14周,星期一,8,10,教师005,20,3
16007,学院007,专业015,班级025,S000002249,学生2231,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16008,学院007,专业015,班级028,S000000976,学生972,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16009,学院007,专业015,班级027,S000000423,学生423,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16010,学院001,专业001,班级004,S000000052,学生052,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16011,学院001,专业001,班级008,S000000566,学生566,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16012,学院005,专业060,班级096,S000002584,学生2562,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16013,学院006,专业022,班级037,S000000775,学生774,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16014,学院005,专业060,班级150,S000002579,学生2557,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16015,学院006,专业022,班级054,S000002343,学生2323,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16016,学院006,专业032,班级053,S000001700,学生1690,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16017,学院011,专业028,班级080,S000001414,学生1408,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16018,学院006,专业032,班级047,S000001942,学生1929,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16019,学院014,专业072,班级119,S000002835,学生2808,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16020,学院006,专业032,班级055,S000002263,学生2244,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16021,学院006,专业037,班级056,S000001681,学生1671,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16022,学院006,专业036,班级052,S000000819,学生818,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16023,学院017,专业080,班级131,S000002135,学生2120,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16024,学院017,专业080,班级132,S000002150,学生2134,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16025,学院009,专业053,班级077,S000001605,学生1596,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16026,学院012,专业039,班级059,S000000867,学生865,声速测量实验 大物2,14周,星期一,11,13,教师005,20,3
16027,学院009,专业043,班级066,S000001119,学生1114,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16028,学院009,专业043,班级066,S000001073,学生1069,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16029,学院001,专业068,班级139,S000002712,学生2688,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16030,学院001,专业068,班级105,S000002658,学生300,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16031,学院001,专业001,班级012,S000000565,学生565,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16032,学院005,专业012,班级020,S000000317,学生317,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16033,学院005,专业012,班级060,S000000898,学生896,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16034,学院002,专业005,班级007,S000000872,学生870,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16035,学院006,专业034,班级050,S000000769,学生769,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16036,学院006,专业034,班级057,S000000785,学生784,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16037,学院011,专业028,班级099,S000002032,学生2018,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16038,学院008,专业021,班级034,S000000633,学生633,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16039,学院014,专业072,班级119,S000002814,学生2788,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16040,学院013,专业085,班级156,S000002495,学生2473,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16041,学院010,专业049,班级072,S000001171,学生1166,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16042,学院013,专业085,班级155,S000002482,学生2460,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16043,学院017,专业080,班级131,S000002136,学生1925,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16044,学院017,专业080,班级132,S000002153,学生2136,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16045,学院009,专业084,班级147,S000002433,学生2413,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16046,学院012,专业073,班级121,S000001722,学生1712,声速测量实验 大物2,14周,星期二,3,5,教师005,20,3
16047,学院009,专业043,班级066,S000001075,学生1071,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16048,学院009,专业043,班级066,S000001116,学生1111,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16049,学院001,专业068,班级139,S000002699,学生2675,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16050,学院001,专业068,班级105,S000002673,学生2649,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16051,学院001,专业001,班级012,S000000528,学生528,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16052,学院005,专业012,班级020,S000000238,学生238,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16053,学院005,专业012,班级060,S000000904,学生902,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16054,学院002,专业005,班级007,S000000880,学生878,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16055,学院006,专业034,班级050,S000001583,学生1574,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16056,学院008,专业019,班级032,S000000630,学生630,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16057,学院011,专业028,班级080,S000001413,学生1407,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16058,学院002,专业004,班级005,S000000855,学生853,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16059,学院002,专业004,班级013,S000000859,学生857,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16060,学院002,专业004,班级011,S000001337,学生1331,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16061,学院010,专业049,班级072,S000001156,学生1151,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16062,学院010,专业049,班级073,S000001181,学生1176,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16063,学院014,专业075,班级125,S000002220,学生2202,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16064,学院006,专业030,班级045,S000000727,学生727,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16065,学院008,专业019,班级036,S000000651,学生651,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16066,学院008,专业019,班级181,S000002877,学生2849,声速测量实验 大物2,14周,星期二,8,10,教师005,20,3
16067,学院007,专业015,班级025,S000000429,学生429,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16068,学院007,专业015,班级028,S000000963,学生959,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16069,学院007,专业015,班级028,S000001677,学生1667,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16070,学院001,专业001,班级004,S000001369,学生1363,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16071,学院001,专业001,班级012,S000000527,学生527,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16072,学院005,专业060,班级096,S000002593,学生2571,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16073,学院005,专业013,班级022,S000000330,学生330,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16074,学院005,专业060,班级150,S000002571,学生2549,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16075,学院006,专业034,班级050,S000001591,学生1582,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16076,学院006,专业034,班级057,S000001590,学生1581,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16077,学院011,专业028,班级099,S000002006,学生1992,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16078,学院008,专业021,班级034,S000000665,学生665,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16079,学院014,专业072,班级119,S000002522,学生2500,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16080,学院013,专业085,班级156,S000002474,学生2452,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16081,学院011,专业054,班级082,S000002046,学生2032,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16082,学院013,专业085,班级155,S000002473,学生2451,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16083,学院017,专业080,班级131,S000002137,学生2121,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16084,学院017,专业080,班级132,S000002149,学生2133,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16085,学院009,专业053,班级077,S000001602,学生1593,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16086,学院009,专业026,班级154,S000002467,学生2445,声速测量实验 大物2,14周,星期二,11,13,教师005,20,3
16087,学院009,专业043,班级066,S000001104,学生1099,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16088,学院009,专业043,班级066,S000001102,学生1097,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16089,学院004,专业011,班级017,S000000209,学生209,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16090,学院004,专业011,班级017,S000000151,学生151,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16091,学院001,专业001,班级012,S000000059,学生059,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16092,学院005,专业060,班级096,S000002598,学生2576,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16093,学院006,专业022,班级037,S000001469,学生1462,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16094,学院005,专业060,班级150,S000002589,学生2567,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16095,学院006,专业022,班级054,S000001971,学生1958,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16096,学院006,专业032,班级053,S000001702,学生1692,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16097,学院001,专业002,班级002,S000000082,学生082,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16098,学院001,专业002,班级002,S000000541,学生541,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16099,学院014,专业056,班级081,S000002232,学生2214,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16100,学院002,专业004,班级006,S000000852,学生850,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16101,学院008,专业079,班级129,S000002083,学生2068,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16102,学院006,专业036,班级052,S000000791,学生790,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16103,学院017,专业080,班级130,S000002119,学生2104,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16104,学院005,专业060,班级087,S000001226,学生1220,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16105,学院003,专业009,班级015,S000000227,学生227,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16106,学院014,专业067,班级104,S000001373,学生1367,声速测量实验 大物2,14周,星期三,3,5,教师046,20,3
16107,学院009,专业043,班级066,S000001098,学生1093,声速测量实验 大物2,14周,星期三,8,10,教师046,20,3
16108,学院009,专业043,班级066,S000001101,学生1096,声速测量实验 大物2,14周,星期三,8,10,教师046,20,3
